idtext,text,label,date,age,country
000888,"¡Me encantó el diseño moderno y ligero!",Positivo,04-02-2027,31,Colombia
000889,"Se rompió en la primera caída.",Negativo,05-02-2027,69,Colombia
000890,"¡Llegó antes del plazo y con regalo!",Positivo,06-02-2027,29,Colombia
000891,"Vino con defecto de fábrica.",Negativo,07-02-2027,66,Colombia
000892,"¡Calidad top, súper recomiendo!",Positivo,08-02-2027,38,Colombia
000893,"Vino con defecto de fábrica.",Negativo,09-02-2027,65,Colombia
000894,"¡Me encantó el diseño moderno y ligero!",Positivo,10-02-2027,31,Colombia
000895,"Se rompió en la primera caída.",Negativo,11-02-2027,69,Colombia
000896,"¡Llegó antes del plazo y con regalo!",Positivo,12-02-2027,29,Colombia
000897,"Vino con defecto de fábrica.",Negativo,13-02-2027,66,Colombia
000898,"¡Calidad top, súper recomiendo!",Positivo,14-02-2027,38,Colombia
000899,"Vino con defecto de fábrica.",Negativo,15-02-2027,65,Colombia
000900,"¡Me encantó el diseño moderno y ligero!",Positivo,16-02-2027,31,Colombia
000901,"Se rompió en la primera caída.",Negativo,17-02-2027,69,Colombia
000902,"¡Llegó antes del plazo y con regalo!",Positivo,18-02-2027,29,Colombia
000903,"Vino con defecto de fábrica.",Negativo,19-02-2027,66,Colombia
000904,"¡Calidad top, súper recomiendo!",Positivo,20-02-2027,38,Colombia
000905,"Vino con defecto de fábrica.",Negativo,21-02-2027,65,Colombia
000906,"¡Me encantó el diseño moderno y ligero!",Positivo,22-02-2027,31,Colombia
000907,"Se rompió en la primera caída.",Negativo,23-02-2027,69,Colombia
000908,"¡Llegó antes del plazo y con regalo!",Positivo,24-02-2027,29,Colombia
000909,"Vino con defecto de fábrica.",Negativo,25-02-2027,66,Colombia
000910,"¡Calidad top, súper recomiendo!",Positivo,26-02-2027,38,Colombia
000911,"Vino con defecto de fábrica.",Negativo,27-02-2027,65,Colombia
000912,"¡Me encantó el diseño moderno y ligero!",Positivo,28-02-2027,31,Colombia
000913,"Se rompió en la primera caída.",Negativo,29-02-2027,69,Colombia
000914,"¡Llegó antes del plazo y con regalo!",Positivo,30-02-2027,29,Colombia
000915,"Vino con defecto de fábrica.",Negativo,01-03-2027,66,Colombia
000916,"¡Calidad top, súper recomiendo!",Positivo,31-03-2027,38,Colombia
000917,"Vino con defecto de fábrica.",Negativo,02-03-2027,65,Colombia
000918,"¡Me encantó el diseño moderno y ligero!",Positivo,03-03-2027,31,Colombia
000919,"Se rompió en la primera caída.",Negativo,04-03-2027,69,Colombia
000920,"¡Llegó antes del plazo y con regalo!",Positivo,05-03-2027,29,Colombia
000921,"Vino con defecto de fábrica.",Negativo,06-03-2027,66,Colombia
000922,"¡Calidad top, súper recomiendo!",Positivo,07-03-2027,38,Colombia
000923,"Vino con defecto de fábrica.",Negativo,08-03-2027,65,Colombia
000924,"¡Me encantó el diseño moderno y ligero!",Positivo,09-03-2027,31,Colombia
000925,"Se rompió en la primera caída.",Negativo,10-03-2027,69,Colombia
000926,"¡Llegó antes del plazo y con regalo!",Positivo,11-03-2027,29,Colombia
000927,"Vino con defecto de fábrica.",Negativo,12-03-2027,66,Colombia
000928,"¡Calidad top, súper recomiendo!",Positivo,13-03-2027,38,Colombia
000929,"Vino con defecto de fábrica.",Negativo,14-03-2027,65,Colombia
000930,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000931,"Se rompió en la primera caída.",Negativo,,69,Colombia
000932,"¡Llegó antes del plazo y con regalo!",Positivo,15-03-2027,29,Colombia
000933,"Vino con defecto de fábrica.",Negativo,16-03-2027,66,Colombia
000934,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000935,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000936,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000937,"Se rompió en la primera caída.",Negativo,,69,Colombia
000938,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000939,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000940,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000941,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000942,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000943,"Se rompió en la primera caída.",Negativo,,69,Colombia
000944,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000945,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000946,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000947,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000948,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000949,"Se rompió en la primera caída.",Negativo,01-04-2027,69,Colombia
000950,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000951,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000952,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000953,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000954,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000955,"Se rompió en la primera caída.",Negativo,,69,Colombia
000956,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000957,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000958,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000959,"Se rompió en la primera caída.",Negativo,,69,Colombia
000960,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000961,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000962,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000963,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000964,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000965,"Se rompió en la primera caída.",Negativo,,69,Colombia
000966,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000967,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000968,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000969,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000970,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000971,"Se rompió en la primera caída.",Negativo,,69,Colombia
000972,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000973,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000974,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000975,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000976,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000977,"Se rompió en la primera caída.",Negativo,,69,Colombia
000978,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000979,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000980,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000981,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000982,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000983,"Se rompió en la primera caída.",Negativo,,69,Colombia
000984,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000985,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000986,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000987,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000988,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000989,"Se rompió en la primera caída.",Negativo,,69,Colombia
000990,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000991,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000992,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000993,"Vino con defecto de fábrica.",Negativo,,65,Colombia
000994,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
000995,"Se rompió en la primera caída.",Negativo,,69,Colombia
000996,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
000997,"Vino con defecto de fábrica.",Negativo,,66,Colombia
000998,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
000999,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001000,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001001,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001002,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001003,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001004,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001005,"Se rompió en la primera caída.",Negativo,,69,Colombia
001006,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001007,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001008,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001009,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001010,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001011,"Se rompió en la primera caída.",Negativo,,69,Colombia
001012,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001013,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001015,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001016,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001017,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001018,"Se rompió en la primera caída.",Negativo,,69,Colombia
001019,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001020,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001021,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001022,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001023,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001024,"Se rompió en la primera caída.",Negativo,,69,Colombia
001025,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001026,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001027,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001028,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001029,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001030,"Se rompió en la primera caída.",Negativo,,69,Colombia
001031,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001032,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001033,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001034,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001035,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001036,"Se rompió en la primera caída.",Negativo,,69,Colombia
001037,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001038,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001039,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001040,"Vino con defecto de fábrica.",Negativo,,65,Colombia
001041,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001042,"Se rompió en la primera caída.",Negativo,,69,Colombia
001043,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001044,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001045,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001046,"Producto sin sorpresas.",Neutral,,66,Colombia
001047,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001048,"Llegó roto.",Negativo,,69,Colombia
001049,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001050,"Producto malo.",Negativo,,66,Colombia
001051,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001052,"Vino en el color equivocado.",Negativo,,65,Colombia
001053,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001054,"Se rompió. #ReclamaAquí",Negativo,,69,Colombia
001055,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001056,"Defecto de fábrica.",Negativo,,66,Colombia
001057,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001058,"Vendedor malo.",Negativo,,65,Colombia
001059,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001060,"Se rompió en la primera caída.",Negativo,,69,Colombia
001061,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001062,"Mal embalado, llegó con la caja toda aplastada.",Negativo,,66,Colombia
001063,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001064,"Voy a demandar. Muy malo.",Negativo,,65,Colombia
001065,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001066,"Dejó el producto con el vecino.",Negativo,,69,Colombia
001067,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001088,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001089,"El repartidor no esperó.",Negativo,,65,Colombia
001090,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001091,"Se rompió en la primera caída.",Negativo,,69,Colombia
001092,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001093,"El repartidor lo lanzó por encima del muro.",Negativo,,66,Colombia
001094,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001095,"No llegó.",Negativo,,65,Colombia
001096,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001097,"Se rompió y la garantía no cubrió.",Negativo,,69,Colombia
001098,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001099,"Fábrica mala.",Negativo,,66,Colombia
001100,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001101,"¿Cómo un producto se daña antes de usarlo?",Negativo,,65,Colombia
001102,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001103,"Se rompió.",Negativo,,69,Colombia
001104,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001105,"Vendedor pésimo.",Negativo,,66,Colombia
001106,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001107,"Llegó antes del plazo, pero el producto es malo.",Negativo,,65,Colombia
001108,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001109,"Se rompió en la primera caída.",Negativo,,69,Colombia
001110,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001111,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001112,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001113,"Producto ok.",Neutral,,65,Colombia
001114,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001115,"Se rompió en la primera caída.",Negativo,,69,Colombia
001116,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001117,"Vino con defecto de fábrica.",Negativo,,66,Colombia
001118,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001119,"Producto normal, entrega bien.",Neutral,,65,Colombia
001120,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001121,"Se rompió el primer día.",Negativo,,69,Colombia
001122,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001123,"Mi duda no fue respondida.",Negativo,,66,Colombia
001124,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001125,"Atención pésima.",Negativo,,65,Colombia
001126,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001127,"Se rompió en la primera caída.",Negativo,,69,Colombia
001128,"¡Llegó antes del plazo y con regalo!",Positivo,,29,Colombia
001129,"Vendedor grosero.",Negativo,,66,Colombia
001130,"¡Calidad top, súper recomiendo!",Positivo,,38,Colombia
001131,"Producto pésimo.",Negativo,,65,Colombia
001132,"¡Me encantó el diseño moderno y ligero!",Positivo,,31,Colombia
001133,"Pésimo.",Negativo,,69,Colombia
001134,"¡Calidad top, súper recomiendo!",Positivo,,29,Colombia
001135,"Fábrica mala.",Negativo,,66,Colombia
001136,"¡Me encantó el diseño moderno y ligero!",Positivo,,38,Colombia
001137,"Se rompió en la primera caída.",Negativo,,65,Colombia
001138,"¡Llegó superbien!",Positivo,,31,Colombia
001139,"¿Dónde está mi producto? Solo pasé rabia.",Negativo,,69,Colombia
001140,"¡Calidad top, súper recomiendo!",Positivo,,29,Colombia
001141,"Engaño. No compren.",Negativo,,66,Colombia
001142,"¡Me encantó el diseño moderno y ligero!",Positivo,,38,Colombia
001143,"Producto malo, pasé rabia.",Negativo,,65,Colombia
001144,"¡Llegó superbien!",Positivo,,31,Colombia
001145,"Defecto de fábrica. #ReclamaAquí",Negativo,,69,Colombia
001146,"¡Calidad top, súper recomiendo!",Positivo,,29,Colombia
001147,"Defecto de fábrica.",Negativo,,66,Colombia
001148,"¡Llegó antes al Xingu!",Positivo,,38,Colombia
001149,"Más pequeño de lo anunciado.",Negativo,,65,Colombia
001150,"¡Calidad top, súper recomiendo!",Positivo,,31,Colombia
001151,"Está calentándose.",Negativo,,69,Colombia
001152,"¡Me encantó el diseño moderno y ligero!",Positivo,,29,Colombia
001153,"Se rompió en el viaje. Devolví y pedí reembolso.",Negativo,,66,Colombia
001154,"¡Genial!",Positivo,,38,Colombia
001155,"Defecto de fábrica.",Negativo,,65,Colombia
001156,"Calidad top, ¡súper recomendado!",Positivo,26,Perú
001157,"No compren.",Negativo,47,Perú
001158,"Me encantó el diseño moderno y liviano.",Positivo,18,Perú
001159,"Se rompió en la primera caída.",Negativo,79,Perú
001160,"¡Buenísimo!",Positivo,60,Perú
001161,"¿Dónde está mi producto? Entrega atrasada.",Negativo,21,Perú
001162,"Calidad top, ¡súper recomendado!",Positivo,42,Perú
001163,"Defecto de fábrica.",Negativo,63,Perú
001164,"Me encantó el diseño moderno y liviano.",Positivo,24,Perú
001165,"Se rompió en la primera semana.",Negativo,25,Perú
001166,"¡Llegó antes de lo esperado!",Positivo,36,Perú
001167,"Mal hecho.",Negativo,47,Perú
001168,"Calidad top, ¡súper recomendado!",Positivo,58,Perú
001169,"Estafa total. #DefensaDelConsumidor",Negativo,19,Perú
001170,"Me encantó el diseño moderno y liviano.",Positivo,60,Perú
001171,"Se rompió en la primera caída.",Negativo,21,Perú
001172,"Llegó, ¡buenísimo!",Positivo,32,Perú
001173,"Llegó rayado de fábrica.",Negativo,43,Perú
001174,"Calidad top, ¡súper recomendado!",Positivo,54,Perú
001175,"Llegó rayado de fábrica.",Negativo,58,Perú
001176,"Llegó rapidísimo y es exactamente como en la foto. ¡Satisfecho!",Positivo,12-02-2027,34,Perú
001177,"Llegó todo rayado y con marcas de uso. Pésima experiencia.",Negativo,13-02-2027,61,Perú
001178,"Está ok, funciona normal. Ni bueno ni malo.",Neutral,14-02-2027,47,Perú
001179,"¡Me encantó! Excelente calidad y llegó antes de lo esperado.",Positivo,15-02-2027,26,Perú
001180,"Se rompió al tercer día. Material súper frágil.",Negativo,16-02-2027,55,Perú
001181,"Entrega a tiempo, producto tal como el anuncio.",Neutral,17-02-2027,39,Perú
001182,"El vendedor mandó regalito + tarjeta escrita a mano, ¡muy lindo!",Positivo,18-02-2027,29,Perú
001183,"Llegó con fuerte olor a humedad y moho. Tuve que devolverlo.",Negativo,19-02-2027,68,Perú
001184,"Funciona bien por ahora, veremos cuánto dura.",Neutral,20-02-2027,52,Perú
001185,"El mejor precio-calidad del año, ¡ya compré otro igual!",Positivo,21-02-2027,31,Perú
001186,"Publicidad engañosa: decía que era impermeable y entró agua al primer uso.",Negativo,22-02-2027,44,Perú
001187,"Llegó intacto y dentro del plazo esperado.",Neutral,23-02-2027,58,Perú
001188,"¡Entrega en 24h! Nunca vi algo así, felicitaciones.",Positivo,24-02-2027,27,Perú
001189,"Faltaban dos piezas importantes. Abrí reclamo de inmediato.",Negativo,25-02-2027,63,Perú
001190,"Producto regular por el precio.",Neutral,26-02-2027,41,Perú
001191,"Me encantó el color y el acabado, todo perfecto. Volveré a comprar.",Positivo,27-02-2027,25,Perú
001192,"La batería dura menos de 1 hora. Totalmente insatisfecho.",Negativo,28-02-2027,70,Perú
001193,"Parece que todo está bien, lo estoy usando normal.",Neutral,01-03-2027,36,Perú
001194,"Lo recomiendo con los ojos cerrados, ¡calidad brutal!",Positivo,02-03-2027,30,Perú
001195,"Llegó con la pantalla rajada en un costado. Ni lo probé.",Negativo,03-03-2027,59,Perú
001196,"Entrega normal, producto normal. Sin sorpresas.",Neutral,04-03-2027,48,Perú
001197,"Llegó antes de mi cumple y encima con regalo, ¡lujo total!",Positivo,05-03-2027,23,Perú
001198,"El material se derritió con el sol. Nunca más compro esta marca.",Negativo,06-03-2027,66,Perú
001199,"Funciona, pero no es la gran cosa.",Neutral,07-03-2027,53,Perú
001200,"¡Perfecto! Ya lo recomendé a toda mi familia y amigos.",Positivo,08-03-2027,28,Perú
001201,"Llegó usado, con polvo y huellas. Indignado.",Negativo,09-03-2027,71,Perú
001202,"Llegó a tiempo, empaque simple pero correcto.",Neutral,10-03-2027,45,Perú
001203,"Sonido increíble, bajos potentes, mejor de lo esperado.",Positivo,11-03-2025,24,Perú
001204,"Dejó de funcionar después de 12 días. Pésimo.",Negativo,12-03-2025,60,Perú
001205,"Cumple con lo esperado, ni más ni menos.",Neutral,13-03-2025,50,Perú
001206,"Vendedor súper atento, resolvió mi problema en minutos.",Positivo,14-03-2027,33,Perú
001207,"Llegó con el voltaje equivocado (220V en vez de 110V).",Negativo,15-03-2025,57,Perú
001208,"Todo correcto, llegó sellado.",Neutral,16-03-2027,42,Perú
001209,"Me encantó el regalito que venía, ¡muy detallista!",Positivo,17-03-2025,22,Perú
001210,"Se rompió muy fácil, parece de juguete.",Negativo,18-03-2025,64,Perú
001211,"Está funcionando normal hasta ahora.",Neutral,19-03-2025,51,Perú
001212,"Entrega en 48h al interior, ¡rapidísimo! #mejorTienda",Positivo,20-03-2027,29,Perú
001213,"Llegó con un olor horrible a químico fuerte.",Negativo,21-03-2025,69,Perú
001214,"Color igual a la foto, tamaño perfecto.",Neutral,22-03-2025,37,Perú
001215,"La mejor compra que hice este año, sin dudas.",Positivo,23-03-2025,26,Perú
001216,"El material se rajó con una semana de uso leve.",Negativo,24-03-2025,62,Perú
001217,"Recibido en el plazo acordado, sin quejas.",Neutral,25-03-2025,46,Perú
001218,"¡Me encantó! Ya soy cliente fiel de este vendedor.",Positivo,26-03-2027,31,Perú
001219,"Llegó todo aplastado y con un rayón grande.",Negativo,27-03-2027,67,Perú
001220,"Producto ok, nada extraordinario pero cumple.",Neutral,28-03-2027,40,Perú
001221,"Llegó antes del feriado, ¡salvó mi regalo!",Positivo,29-03-2027,25,Perú
001222,"Hasta hoy no lo recibí y ya pasó el plazo @defensaConsumidor",Negativo,30-03-2027,73,Perú
001223,"El empaque llegó un poco golpeado, pero el producto intacto.",Neutral,31-03-2027,54,Perú
001224,"Calidad excelente, superó todas mis expectativas.",Positivo,01-04-2027,30,Perú
001225,"Llegó con defecto de fábrica visible en el costado.",Negativo,02-04-2027,58,Perú
001226,"Todo bien por ahora, veremos la durabilidad.",Neutral,03-04-2027,43,Perú
001227,"Me encantó el diseño y el acabado, parece caro.",Positivo,04-04-2027,27,Perú
001228,"Se rompió la primera vez que lo usé normalmente.",Negativo,05-04-2027,65,Perú
001229,"Llegó a tiempo, empaque simple.",Neutral,06-04-2027,49,Perú
001230,"Vendedor nota 1000, atención perfecta.",Positivo,07-04-2027,32,Perú
001231,"Faltaba el cable USB que decía la descripción. #dóndEstáElCable",Negativo,08-04-2027,61,Perú
001232,"Cumple lo básico, sin grandes destaques.",Neutral,09-04-2027,38,Perú
001233,"Entrega en 24h, ¡impresionante!",Positivo,10-04-2027,28,Perú
001234,"Material muy débil, la costura se soltó en 4 días.",Negativo,11-04-2027,70,Perú
001235,"Todo funcionando bien hasta ahora.",Neutral,12-04-2027,44,Perú
001236,"¡Perfecto! Siempre compraré a este vendedor.",Positivo,13-04-2027,24,Perú
001237,"Llegó con un rayón enorme y sin sello.",Negativo,14-04-2027,66,Perú
001238,"Está ok, cumple lo que promete.",Neutral,15-04-2027,51,Perú
001239,"¡Me encantó! Color hermoso y calidad top.",Positivo,16-04-2027,26,Perú
001240,"Dejó de encender después de 8 días.",Negativo,17-04-2027,59,Perú
001241,"Recibido a tiempo, producto según anuncio.",Neutral,18-04-2027,47,Perú
001242,"El vendedor mandó un regalito lindo, ¡me alegró el día!",Positivo,19-04-2027,23,Perú
001243,"Llegó torcido y no encaja bien.",Negativo,20-04-2027,68,Perú
001244,"Funciona normal, sin problemas.",Neutral,21-04-2027,41,Perú
001245,"Llegó antes de lo esperado y muy bien embalado.",Positivo,22-04-2027,29,Perú
001246,"La batería se degrada rápido, dura la mitad de lo anunciado.",Negativo,23-04-2027,63,Perú
001247,"Producto regular, cumple lo básico.",Neutral,24-04-2027,50,Perú
001248,"¡Lo recomiendo mucho! Excelente calidad.",Positivo,25-04-2027,31,Perú
001249,"Llegó usado, con claras marcas de uso.",Negativo,26-04-2027,72,Perú
001250,"Entrega a tiempo, sin emociones.",Neutral,27-04-2027,45,Perú
001251,"¡Me encantó el regalito y la atención del vendedor!",Positivo,28-04-2027,27,Perú
001252,"Se rompió fácil, el material parece de juguete.",Negativo,29-04-2027,60,Perú
001253,"Todo bien hasta ahora.",Neutral,30-04-2027,53,Perú
001254,"¡La mejor compra del 2027 hasta ahora!",Positivo,01-05-2027,25,Perú
001255,"Llegó con defecto en la pantalla, lo devolví de inmediato.",Negativo,02-05-2027,67,Perú
001256,"Producto normal, entrega normal.",Neutral,03-05-2027,48,Perú
001257,"¡Me encantó! Ya lo uso todos los días.",Positivo,04-05-2027,30,Perú
001258,"Llegó con fuerte olor a cigarro.",Negativo,05-05-2027,64,Perú
001259,"Llegó intacto y a tiempo.",Neutral,06-05-2027,42,Perú
001260,"Vendedor 10 estrellas, ¡súper recomendado!",Positivo,07-05-2027,28,Perú
001261,"El material se derritió con el calor.",Negativo,08-05-2027,71,Perú
001262,"Funciona, pero no es gran cosa.",Neutral,09-05-2027,55,Perú
001263,"Entrega rapidísima + producto perfecto = cliente feliz.",Positivo,10-05-2027,26,Perú
001264,"Llegó con una pieza rota dentro de la caja.",Negativo,11-05-2027,69,Perú
001265,"Todo correcto, sin reclamos.",Neutral,12-05-2027,39,Perú
001266,"¡Me encantó! Lo compraría de nuevo sin pensarlo.",Positivo,13-05-2027,24,Perú
001267,"No lo recomiendo. La peor experiencia del año.",Negativo,14-05-2027,66,Perú
001268,"Cumple, nada más de lo esperado.",Neutral,15-05-2027,51,Perú
001269,"Llegó antes de lo esperado y con regalito.",Positivo,16-05-2027,29,Perú
001270,"Faltaba un tornillo esencial.",Negativo,17-05-2027,62,Perú
001271,"Todo bien por ahora.",Neutral,18-05-2027,46,Perú
001272,"Calidad increíble por el precio.",Positivo,19-05-2027,27,Perú
001273,"Llegó con una mancha enorme imposible de quitar.",Negativo,20-05-2027,70,Perú
001274,"Empaque ok, producto ok.",Neutral,21-05-2027,43,Perú
001275,"Vendedor súper atento, ¡me mandó regalito!",Positivo,22-05-2027,25,Perú
001276,"Se rompió en el primer uso aun siendo cuidadoso.",Negativo,23-05-2027,68,Perú
001277,"Recibido a tiempo, sin problemas.",Neutral,24-05-2027,49,Perú
001278,"¡Me encantó! Ya soy fan del vendedor.",Positivo,25-05-2027,23,Perú
001279,"Llegó todo sucio y con polvo.",Negativo,26-05-2027,74,Perú
001280,"Funciona normalmente.",Neutral,27-05-2027,52,Perú
001281,"Entrega en 24h, absurdamente rápida.",Positivo,28-05-2027,30,Perú
001282,"Material muy fino, se rompió fácil.",Negativo,29-05-2027,65,Perú
001283,"Producto tal como el anuncio.",Neutral,30-05-2027,47,Perú
001284,"¡Perfecto! Volveré a comprar sin dudas.",Positivo,31-05-2027,28,Perú
001285,"Llegó con defecto de pintura descascarándose.",Negativo,01-06-2027,71,Perú
001286,"Llegó a tiempo, todo correcto.",Neutral,02-06-2027,50,Perú
001287,"Me encantó la textura y el calce.",Positivo,03-06-2027,26,Perú
001288,"Dejó de cargar después de 15 días.",Negativo,04-06-2027,63,Perú
001289,"Todo ok hasta ahora.",Neutral,05-06-2027,44,Perú
001290,"Mejor de lo que imaginaba, lo recomiendo.",Positivo,06-06-2027,31,Perú
001291,"Llegó con fuerte olor a plástico quemado.",Negativo,07-06-2027,69,Perú
